#score	name1	strand1	size1	zstart1	end1	name2	strand2	size2	zstart2	end2	identity	idPct	coverage	covPct
9.180700e+04	chr22	+	51304566	42129390	42135192	chr22-41420001-41430000	+	10000	0	6412	3530/5149	68.6%	6412/10000	64.1%
9.293620e+05	chr22	+	51304566	43067272	43077271	chr22-41420001-41430000	+	10000	0	10000	9878/9985	98.9%	10000/10000	100.0%
5.950600e+04	chr22	+	51304566	43119162	43125169	chr22-41420001-41430000	+	10000	0	6551	3547/5271	67.3%	6551/10000	65.5%
6.248900e+04	chr22	+	51304566	50786822	50791502	chr22-41420001-41430000	+	10000	0	5729	2914/4306	67.7%	5729/10000	57.3%
4.986800e+04	chr22	+	51304566	17729623	17735965	chr22-41420001-41430000	-	10000	4193	10000	3344/5174	64.6%	5807/10000	58.1%
8.253900e+04	chr22	+	51304566	21247762	21253334	chr22-41420001-41430000	-	10000	4268	10000	3301/4904	67.3%	5732/10000	57.3%
6.997500e+04	chr22	+	51304566	21253215	21258136	chr22-41420001-41430000	-	10000	3440	8905	3023/4361	69.3%	5465/10000	54.6%
4.797500e+04	chr22	+	51304566	21262078	21267574	chr22-41420001-41430000	-	10000	4267	10000	3058/4689	65.2%	5733/10000	57.3%
8.847500e+04	chr22	+	51304566	24062648	24068545	chr22-41420001-41430000	-	10000	3430	10000	3570/5197	68.7%	6570/10000	65.7%
4.932600e+04	chr22	+	51304566	29889367	29895053	chr22-41420001-41430000	-	10000	4267	10000	3163/4851	65.2%	5733/10000	57.3%
6.549500e+04	chr22	+	51304566	29967766	29972793	chr22-41420001-41430000	-	10000	4266	10000	3021/4348	69.5%	5734/10000	57.3%
5.487100e+04	chr22	+	51304566	31395978	31401190	chr22-41420001-41430000	-	10000	3442	8613	2916/4363	66.8%	5171/10000	51.7%
5.951700e+04	chr22	+	51304566	31810761	31815994	chr22-41420001-41430000	-	10000	3454	10000	3259/4811	67.7%	6546/10000	65.5%
6.252700e+04	chr22	+	51304566	39467439	39472580	chr22-41420001-41430000	-	10000	4267	10000	3108/4702	66.1%	5733/10000	57.3%
6.769900e+04	chr22	+	51304566	41711994	41716331	chr22-41420001-41430000	-	10000	3461	8611	2695/3936	68.5%	5150/10000	51.5%
8.705000e+04	chr22	+	51304566	41850781	41856080	chr22-41420001-41430000	-	10000	4267	10000	3204/4700	68.2%	5733/10000	57.3%
8.423100e+04	chr22	+	51304566	43065043	43070274	chr22-41420001-41430000	-	10000	4267	10000	3167/4576	69.2%	5733/10000	57.3%
6.915500e+04	chr22	+	51304566	44430587	44435420	chr22-41420001-41430000	-	10000	3453	8612	2909/4247	68.5%	5159/10000	51.6%
5.387880e+05	chr22	+	51304566	43077271	43083149	chr22-41430001-41440000	+	10000	0	5842	5748/5811	98.9%	5842/10000	58.4%
1.079230e+05	chr22	+	51304566	31395980	31401521	chr22-41450001-41460000	+	10000	3115	8834	3401/4958	68.6%	5719/10000	57.2%
7.782600e+04	chr22	+	51304566	41311052	41316387	chr22-41450001-41460000	+	10000	4025	9036	3001/4449	67.5%	5011/10000	50.1%
7.811300e+04	chr22	+	51304566	41387821	41391777	chr22-41450001-41460000	+	10000	4030	9034	2620/3719	70.4%	5004/10000	50.0%
7.709100e+04	chr22	+	51304566	41577078	41581950	chr22-41450001-41460000	+	10000	4037	9043	2889/4242	68.1%	5006/10000	50.1%
8.644800e+04	chr22	+	51304566	41579668	41584209	chr22-41450001-41460000	+	10000	4037	9195	2890/4140	69.8%	5158/10000	51.6%
8.500900e+04	chr22	+	51304566	42152138	42157308	chr22-41450001-41460000	+	10000	3115	9016	3198/4535	70.5%	5901/10000	59.0%
1.151580e+05	chr22	+	51304566	42880153	42884709	chr22-41450001-41460000	+	10000	4025	9191	3039/4280	71.0%	5166/10000	51.7%
8.470500e+04	chr22	+	51304566	42939050	42944909	chr22-41450001-41460000	+	10000	3881	9189	3185/4709	67.6%	5308/10000	53.1%
7.514710e+05	chr22	+	51304566	43096271	43104726	chr22-41450001-41460000	+	10000	1041	9344	8134/8272	98.3%	8303/10000	83.0%
5.673400e+04	chr22	+	51304566	22250523	22255542	chr22-41450001-41460000	-	10000	808	5980	2895/4406	65.7%	5172/10000	51.7%
7.150000e+04	chr22	+	51304566	31562640	31568760	chr22-41450001-41460000	-	10000	965	6888	3417/5094	67.1%	5923/10000	59.2%
6.345900e+04	chr22	+	51304566	31782808	31787581	chr22-41450001-41460000	-	10000	803	5971	2806/4183	67.1%	5168/10000	51.7%
6.258500e+04	chr22	+	51304566	31783116	31788097	chr22-41450001-41460000	-	10000	810	5958	2874/4199	68.4%	5148/10000	51.5%
6.644700e+04	chr22	+	51304566	31905906	31910521	chr22-41450001-41460000	-	10000	963	5982	2789/3973	70.2%	5019/10000	50.2%
7.402300e+04	chr22	+	51304566	41397002	41402754	chr22-41450001-41460000	-	10000	1564	6870	3227/4749	68.0%	5306/10000	53.1%
7.922400e+04	chr22	+	51304566	41709119	41714553	chr22-41450001-41460000	-	10000	957	6883	3279/4835	67.8%	5926/10000	59.3%
7.450000e+04	chr22	+	51304566	17802841	17808494	chr22-41460001-41470000	+	10000	0	5534	3228/4873	66.2%	5534/10000	55.3%
8.828800e+04	chr22	+	51304566	17807427	17812903	chr22-41460001-41470000	+	10000	0	5587	3266/4718	69.2%	5587/10000	55.9%
6.753300e+04	chr22	+	51304566	18748242	18753170	chr22-41460001-41470000	+	10000	1207	6519	2973/4542	65.5%	5312/10000	53.1%
1.012910e+05	chr22	+	51304566	19268266	19272813	chr22-41460001-41470000	+	10000	0	5349	2997/4205	71.3%	5349/10000	53.5%
6.687400e+04	chr22	+	51304566	20353285	20358202	chr22-41460001-41470000	+	10000	1207	6514	2966/4542	65.3%	5307/10000	53.1%
6.557600e+04	chr22	+	51304566	20415430	20420325	chr22-41460001-41470000	+	10000	1519	6942	2899/4305	67.3%	5423/10000	54.2%
6.287100e+04	chr22	+	51304566	20431068	20437187	chr22-41460001-41470000	+	10000	0	6515	3529/5240	67.3%	6515/10000	65.2%
6.782200e+04	chr22	+	51304566	21549273	21554193	chr22-41460001-41470000	+	10000	1207	6514	2969/4531	65.5%	5307/10000	53.1%
6.502500e+04	chr22	+	51304566	21859398	21864300	chr22-41460001-41470000	+	10000	1519	6942	2891/4293	67.3%	5423/10000	54.2%
6.387900e+04	chr22	+	51304566	21874545	21881156	chr22-41460001-41470000	+	10000	0	6515	3642/5463	66.7%	6515/10000	65.2%
5.527200e+04	chr22	+	51304566	22135039	22138988	chr22-41460001-41470000	+	10000	0	5076	2572/3772	68.2%	5076/10000	50.8%
5.829100e+04	chr22	+	51304566	22230957	22235947	chr22-41460001-41470000	+	10000	0	5111	2875/4370	65.8%	5111/10000	51.1%
5.578700e+04	chr22	+	51304566	22244244	22250034	chr22-41460001-41470000	+	10000	1194	6949	3213/4862	66.1%	5755/10000	57.5%
6.866500e+04	chr22	+	51304566	29715188	29720760	chr22-41460001-41470000	+	10000	0	6507	3371/5121	65.8%	6507/10000	65.1%
5.638600e+04	chr22	+	51304566	29887685	29893345	chr22-41460001-41470000	+	10000	0	6951	3425/5108	67.1%	6951/10000	69.5%
7.579700e+04	chr22	+	51304566	29893470	29898414	chr22-41460001-41470000	+	10000	1519	6586	2936/4432	66.2%	5067/10000	50.7%
7.535600e+04	chr22	+	51304566	29981941	29987881	chr22-41460001-41470000	+	10000	0	5549	3246/4877	66.6%	5549/10000	55.5%
8.881800e+04	chr22	+	51304566	36785090	36790651	chr22-41460001-41470000	+	10000	0	5518	3214/4709	68.3%	5518/10000	55.2%
6.763600e+04	chr22	+	51304566	38183499	38188616	chr22-41460001-41470000	+	10000	0	5349	3012/4482	67.2%	5349/10000	53.5%
6.212900e+04	chr22	+	51304566	38866610	38871495	chr22-41460001-41470000	+	10000	0	5059	2826/4211	67.1%	5059/10000	50.6%
7.888900e+04	chr22	+	51304566	39552884	39559519	chr22-41460001-41470000	+	10000	0	6936	3844/5763	66.7%	6936/10000	69.4%
5.089700e+04	chr22	+	51304566	41308406	41313204	chr22-41460001-41470000	+	10000	0	5484	2891/4333	66.7%	5484/10000	54.8%
6.988800e+04	chr22	+	51304566	41580107	41585381	chr22-41460001-41470000	+	10000	1524	6937	3046/4540	67.1%	5413/10000	54.1%
7.737300e+04	chr22	+	51304566	41848656	41855506	chr22-41460001-41470000	+	10000	0	6961	3847/5762	66.8%	6961/10000	69.6%
5.584300e+04	chr22	+	51304566	42019906	42024996	chr22-41460001-41470000	+	10000	0	5073	2819/4274	66.0%	5073/10000	50.7%
8.905490e+05	chr22	+	51304566	43105237	43114983	chr22-41460001-41470000	+	10000	0	10000	9583/9730	98.5%	10000/10000	100.0%
7.147000e+04	chr22	+	51304566	43125082	43130205	chr22-41460001-41470000	+	10000	0	5076	2925/4322	67.7%	5076/10000	50.8%
4.499500e+04	chr22	+	51304566	43460460	43465434	chr22-41460001-41470000	+	10000	1524	6532	2773/4173	66.5%	5008/10000	50.1%
5.519600e+04	chr22	+	51304566	18142609	18147310	chr22-41460001-41470000	-	10000	4925	10000	2814/4212	66.8%	5075/10000	50.8%
6.792600e+04	chr22	+	51304566	20624369	20629295	chr22-41460001-41470000	-	10000	3481	8793	2976/4529	65.7%	5312/10000	53.1%
5.510900e+04	chr22	+	51304566	21763751	21768920	chr22-41460001-41470000	-	10000	4938	10000	2863/4286	66.8%	5062/10000	50.6%
8.149800e+04	chr22	+	51304566	22074492	22079372	chr22-41460001-41470000	-	10000	4650	10000	2956/4308	68.6%	5350/10000	53.5%
6.867400e+04	chr22	+	51304566	23832589	23837847	chr22-41460001-41470000	-	10000	4471	10000	3089/4647	66.5%	5529/10000	55.3%
7.039900e+04	chr22	+	51304566	26912766	26917365	chr22-41460001-41470000	-	10000	4876	10000	2834/4089	69.3%	5124/10000	51.2%
7.556800e+04	chr22	+	51304566	31764703	31770557	chr22-41460001-41470000	-	10000	4641	10000	3245/4826	67.2%	5359/10000	53.6%
7.254600e+04	chr22	+	51304566	31768527	31773732	chr22-41460001-41470000	-	10000	4935	10000	2984/4483	66.6%	5065/10000	50.6%
6.137000e+04	chr22	+	51304566	31770902	31777622	chr22-41460001-41470000	-	10000	3038	10000	3786/5731	66.1%	6962/10000	69.6%
6.179700e+04	chr22	+	51304566	31825147	31829780	chr22-41460001-41470000	-	10000	4979	10000	2764/4241	65.2%	5021/10000	50.2%
5.896200e+04	chr22	+	51304566	31906413	31911700	chr22-41460001-41470000	-	10000	3493	8837	2953/4425	66.7%	5344/10000	53.4%
6.143000e+04	chr22	+	51304566	31947590	31953786	chr22-41460001-41470000	-	10000	3663	10000	3536/5393	65.6%	6337/10000	63.4%
6.541600e+04	chr22	+	51304566	32203408	32208487	chr22-41460001-41470000	-	10000	4927	10000	2898/4276	67.8%	5073/10000	50.7%
5.265600e+04	chr22	+	51304566	41530442	41535586	chr22-41460001-41470000	-	10000	4483	10000	3002/4597	65.3%	5517/10000	55.2%
6.389100e+04	chr22	+	51304566	42116398	42121409	chr22-41460001-41470000	-	10000	3478	8481	2844/4274	66.5%	5003/10000	50.0%
5.324000e+04	chr22	+	51304566	43121036	43126068	chr22-41460001-41470000	-	10000	3495	8569	2827/4445	63.6%	5074/10000	50.7%
6.022900e+04	chr22	+	51304566	45697034	45701820	chr22-41460001-41470000	-	10000	4792	10000	2823/4266	66.2%	5208/10000	52.1%
9.710300e+04	chr22	+	51304566	21250297	21255157	chr22-41470001-41480000	+	10000	4207	10000	3164/4574	69.2%	5793/10000	57.9%
9.831200e+04	chr22	+	51304566	21745387	21751364	chr22-41470001-41480000	+	10000	3711	10000	3564/5143	69.3%	6289/10000	62.9%
8.794300e+04	chr22	+	51304566	29968894	29974161	chr22-41470001-41480000	+	10000	3530	8807	3064/4426	69.2%	5277/10000	52.8%
6.331600e+04	chr22	+	51304566	31938950	31943573	chr22-41470001-41480000	+	10000	3677	8807	2782/4118	67.6%	5130/10000	51.3%
7.289000e+04	chr22	+	51304566	41434071	41439336	chr22-41470001-41480000	+	10000	3683	8851	2990/4347	68.8%	5168/10000	51.7%
5.093800e+04	chr22	+	51304566	41462277	41467848	chr22-41470001-41480000	+	10000	3682	10000	3280/4985	65.8%	6318/10000	63.2%
7.199400e+04	chr22	+	51304566	41691940	41697025	chr22-41470001-41480000	+	10000	4370	10000	3047/4432	68.8%	5630/10000	56.3%
7.428500e+04	chr22	+	51304566	41708050	41713730	chr22-41470001-41480000	+	10000	4352	10000	3230/4740	68.1%	5648/10000	56.5%
8.976000e+04	chr22	+	51304566	42128762	42134533	chr22-41470001-41480000	+	10000	3833	10000	3465/5058	68.5%	6167/10000	61.7%
5.711400e+04	chr22	+	51304566	43034146	43039248	chr22-41470001-41480000	+	10000	4207	10000	3037/4596	66.1%	5793/10000	57.9%
5.796650e+05	chr22	+	51304566	43118088	43124493	chr22-41470001-41480000	+	10000	3530	10000	6261/6382	98.1%	6470/10000	64.7%
7.165300e+04	chr22	+	51304566	50933624	50938551	chr22-41470001-41480000	+	10000	3530	8807	2944/4387	67.1%	5277/10000	52.8%
6.413200e+04	chr22	+	51304566	18095972	18100891	chr22-41470001-41480000	-	10000	0	5278	2841/4244	66.9%	5278/10000	52.8%
7.330500e+04	chr22	+	51304566	18096821	18101479	chr22-41470001-41480000	-	10000	1175	6330	2837/4159	68.2%	5155/10000	51.5%
9.993800e+04	chr22	+	51304566	20448130	20454062	chr22-41470001-41480000	-	10000	0	6289	3569/5153	69.3%	6289/10000	62.9%
1.269780e+05	chr22	+	51304566	21248246	21254011	chr22-41470001-41480000	-	10000	0	6470	3702/5239	70.7%	6470/10000	64.7%
1.000830e+05	chr22	+	51304566	21892088	21898024	chr22-41470001-41480000	-	10000	0	6289	3574/5185	68.9%	6289/10000	62.9%
6.215900e+04	chr22	+	51304566	23512030	23516629	chr22-41470001-41480000	-	10000	1193	6336	2747/4047	67.9%	5143/10000	51.4%
7.900000e+04	chr22	+	51304566	24063467	24069758	chr22-41470001-41480000	-	10000	0	6470	3570/5223	68.4%	6470/10000	64.7%
6.738200e+04	chr22	+	51304566	36795883	36800257	chr22-41470001-41480000	-	10000	1193	6470	2785/4067	68.5%	5277/10000	52.8%
7.330800e+04	chr22	+	51304566	38186381	38192182	chr22-41470001-41480000	-	10000	0	6158	3381/5019	67.4%	6158/10000	61.6%
1.015180e+05	chr22	+	51304566	38342006	38346934	chr22-41470001-41480000	-	10000	1193	6319	3046/4344	70.1%	5126/10000	51.3%
6.261800e+04	chr22	+	51304566	39058570	39063552	chr22-41470001-41480000	-	10000	0	5188	2874/4296	66.9%	5188/10000	51.9%
7.510600e+04	chr22	+	51304566	41580794	41586479	chr22-41470001-41480000	-	10000	0	5793	3293/4932	66.8%	5793/10000	57.9%
7.346200e+04	chr22	+	51304566	41712921	41718462	chr22-41470001-41480000	-	10000	0	5793	3210/4795	66.9%	5793/10000	57.9%
9.124800e+04	chr22	+	51304566	42932395	42938477	chr22-41470001-41480000	-	10000	0	6342	3558/5240	67.9%	6342/10000	63.4%
7.331500e+04	chr22	+	51304566	43124291	43129208	chr22-41470001-41480000	-	10000	1193	6325	2936/4339	67.7%	5132/10000	51.3%
6.972900e+04	chr22	+	51304566	43500869	43505593	chr22-41470001-41480000	-	10000	1200	6357	2877/4280	67.2%	5157/10000	51.6%
7.240600e+04	chr22	+	51304566	50931146	50937769	chr22-41470001-41480000	-	10000	0	5793	3482/5209	66.8%	5793/10000	57.9%
8.711000e+04	chr22	+	51304566	51052173	51057705	chr22-41470001-41480000	-	10000	0	6314	3403/4949	68.8%	6314/10000	63.1%
7.328700e+04	chr22	+	51304566	17555187	17561048	chr22-41480001-41490000	+	10000	0	5698	3310/4890	67.7%	5698/10000	57.0%
9.099300e+04	chr22	+	51304566	17756651	17761305	chr22-41480001-41490000	+	10000	4064	9128	2897/4103	70.6%	5064/10000	50.6%
1.067060e+05	chr22	+	51304566	18141402	18147051	chr22-41480001-41490000	+	10000	0	6008	3521/5046	69.8%	6008/10000	60.1%
6.771900e+04	chr22	+	51304566	18567371	18572778	chr22-41480001-41490000	+	10000	0	5697	3191/4851	65.8%	5697/10000	57.0%
5.018300e+04	chr22	+	51304566	20371383	20376394	chr22-41480001-41490000	+	10000	2278	7612	2903/4338	66.9%	5334/10000	53.3%
1.009770e+05	chr22	+	51304566	20436080	20441258	chr22-41480001-41490000	+	10000	3367	9129	3235/4581	70.6%	5762/10000	57.6%
8.364900e+04	chr22	+	51304566	21286100	21290960	chr22-41480001-41490000	+	10000	2901	8030	2972/4293	69.2%	5129/10000	51.3%
1.194980e+05	chr22	+	51304566	21745067	21750668	chr22-41480001-41490000	+	10000	2085	8643	3595/5053	71.1%	6558/10000	65.6%
5.001400e+04	chr22	+	51304566	21815148	21820155	chr22-41480001-41490000	+	10000	2278	7612	2903/4339	66.9%	5334/10000	53.3%
1.013130e+05	chr22	+	51304566	21880048	21885217	chr22-41480001-41490000	+	10000	3367	9129	3238/4575	70.8%	5762/10000	57.6%
5.911600e+04	chr22	+	51304566	21906743	21912124	chr22-41480001-41490000	+	10000	0	5701	3066/4713	65.1%	5701/10000	57.0%
7.540400e+04	chr22	+	51304566	21956812	21963016	chr22-41480001-41490000	+	10000	0	6010	3459/5136	67.3%	6010/10000	60.1%
1.318650e+05	chr22	+	51304566	23985139	23993751	chr22-41480001-41490000	+	10000	0	9141	5065/7335	69.1%	9141/10000	91.4%
8.745200e+04	chr22	+	51304566	24065478	24070845	chr22-41480001-41490000	+	10000	3330	9119	3249/4827	67.3%	5789/10000	57.9%
1.082310e+05	chr22	+	51304566	24066335	24071667	chr22-41480001-41490000	+	10000	3733	10000	3397/4874	69.7%	6267/10000	62.7%
1.033450e+05	chr22	+	51304566	29978507	29984487	chr22-41480001-41490000	+	10000	0	5541	3346/4740	70.6%	5541/10000	55.4%
1.052570e+05	chr22	+	51304566	29986232	29992863	chr22-41480001-41490000	+	10000	3369	10000	3823/5538	69.0%	6631/10000	66.3%
8.318000e+04	chr22	+	51304566	29986904	29992831	chr22-41480001-41490000	+	10000	3369	9113	3366/4885	68.9%	5744/10000	57.4%
1.015100e+05	chr22	+	51304566	30994426	30999668	chr22-41480001-41490000	+	10000	2263	7595	3145/4500	69.9%	5332/10000	53.3%
9.704800e+04	chr22	+	51304566	31746381	31751911	chr22-41480001-41490000	+	10000	0	6023	3430/5050	67.9%	6023/10000	60.2%
9.930100e+04	chr22	+	51304566	31909014	31914280	chr22-41480001-41490000	+	10000	0	5686	3234/4655	69.5%	5686/10000	56.9%
9.419000e+04	chr22	+	51304566	31936470	31942764	chr22-41480001-41490000	+	10000	0	6019	3565/5294	67.3%	6019/10000	60.2%
8.249100e+04	chr22	+	51304566	32102412	32107804	chr22-41480001-41490000	+	10000	2900	9155	3374/4923	68.5%	6255/10000	62.5%
8.187200e+04	chr22	+	51304566	36785157	36791040	chr22-41480001-41490000	+	10000	0	6008	3391/4984	68.0%	6008/10000	60.1%
5.140900e+04	chr22	+	51304566	39425678	39431725	chr22-41480001-41490000	+	10000	2973	8563	3231/4944	65.4%	5590/10000	55.9%
9.237600e+04	chr22	+	51304566	41355515	41359841	chr22-41480001-41490000	+	10000	4063	9104	2823/4008	70.4%	5041/10000	50.4%
8.226900e+04	chr22	+	51304566	41461187	41466597	chr22-41480001-41490000	+	10000	1690	7927	3294/4751	69.3%	6237/10000	62.4%
9.641000e+04	chr22	+	51304566	41814643	41820781	chr22-41480001-41490000	+	10000	0	6006	3520/5105	69.0%	6006/10000	60.1%
1.041750e+05	chr22	+	51304566	41820344	41826516	chr22-41480001-41490000	+	10000	0	6007	3651/5335	68.4%	6007/10000	60.1%
9.135100e+04	chr22	+	51304566	42129172	42134622	chr22-41480001-41490000	+	10000	3733	9145	3225/4707	68.5%	5412/10000	54.1%
8.901330e+05	chr22	+	51304566	43125563	43135394	chr22-41480001-41490000	+	10000	0	10000	9613/9768	98.4%	10000/10000	100.0%
8.277900e+04	chr22	+	51304566	43149562	43156343	chr22-41480001-41490000	+	10000	0	6013	3605/5245	68.7%	6013/10000	60.1%
7.772000e+04	chr22	+	51304566	50766210	50772113	chr22-41480001-41490000	+	10000	1705	7666	3411/5085	67.1%	5961/10000	59.6%
1.165570e+05	chr22	+	51304566	50933766	50939625	chr22-41480001-41490000	+	10000	2901	9128	3610/5127	70.4%	6227/10000	62.3%
1.041340e+05	chr22	+	51304566	17689396	17694859	chr22-41480001-41490000	-	10000	3979	10000	3419/4854	70.4%	6021/10000	60.2%
1.085710e+05	chr22	+	51304566	17754561	17759114	chr22-41480001-41490000	-	10000	4299	10000	3036/4113	73.8%	5701/10000	57.0%
6.950500e+04	chr22	+	51304566	17804468	17809846	chr22-41480001-41490000	-	10000	0	5613	3079/4532	67.9%	5613/10000	56.1%
6.798100e+04	chr22	+	51304566	17809502	17814047	chr22-41480001-41490000	-	10000	810	5884	2782/4166	66.8%	5074/10000	50.7%
5.497800e+04	chr22	+	51304566	18096954	18103211	chr22-41480001-41490000	-	10000	1978	8817	3555/5525	64.3%	6839/10000	68.4%
1.259700e+05	chr22	+	51304566	18141543	18147811	chr22-41480001-41490000	-	10000	3994	10000	3712/5179	71.7%	6006/10000	60.1%
3.516200e+04	chr22	+	51304566	20369905	20375849	chr22-41480001-41490000	-	10000	3994	10000	3226/5014	64.3%	6006/10000	60.1%
1.211520e+05	chr22	+	51304566	20448823	20454382	chr22-41480001-41490000	-	10000	1355	7915	3592/5061	71.0%	6560/10000	65.6%
1.259880e+05	chr22	+	51304566	21247839	21253528	chr22-41480001-41490000	-	10000	950	6631	3456/4766	72.5%	5681/10000	56.8%
6.202400e+04	chr22	+	51304566	21262068	21266922	chr22-41480001-41490000	-	10000	1333	6631	2882/4287	67.2%	5298/10000	53.0%
1.007600e+05	chr22	+	51304566	21758232	21763416	chr22-41480001-41490000	-	10000	871	6633	3241/4584	70.7%	5762/10000	57.6%
1.192340e+05	chr22	+	51304566	21892783	21898344	chr22-41480001-41490000	-	10000	1357	7915	3598/5034	71.5%	6558/10000	65.6%
4.194300e+04	chr22	+	51304566	23511987	23517795	chr22-41480001-41490000	-	10000	2385	8284	3171/5018	63.2%	5899/10000	59.0%
4.845000e+04	chr22	+	51304566	23985629	23991218	chr22-41480001-41490000	-	10000	4304	10000	3142/4848	64.8%	5696/10000	57.0%
7.404900e+04	chr22	+	51304566	25276861	25282785	chr22-41480001-41490000	-	10000	4300	10000	3367/5075	66.3%	5700/10000	57.0%
9.134200e+04	chr22	+	51304566	31747196	31752034	chr22-41480001-41490000	-	10000	3977	9209	3006/4340	69.3%	5232/10000	52.3%
9.048300e+04	chr22	+	51304566	31810761	31816023	chr22-41480001-41490000	-	10000	865	7081	3343/4843	69.0%	6216/10000	62.2%
9.445100e+04	chr22	+	51304566	32061583	32068133	chr22-41480001-41490000	-	10000	0	6636	3793/5619	67.5%	6636/10000	66.4%
5.392200e+04	chr22	+	51304566	32139045	32143919	chr22-41480001-41490000	-	10000	4353	10000	2927/4513	64.9%	5647/10000	56.5%
9.091400e+04	chr22	+	51304566	35754925	35760446	chr22-41480001-41490000	-	10000	4308	10000	3239/4630	70.0%	5692/10000	56.9%
5.575400e+04	chr22	+	51304566	36788981	36795351	chr22-41480001-41490000	-	10000	3984	10000	3468/5355	64.8%	6016/10000	60.2%
1.078330e+05	chr22	+	51304566	36795859	36800240	chr22-41480001-41490000	-	10000	3992	10000	3086/4175	73.9%	6008/10000	60.1%
8.316400e+04	chr22	+	51304566	38187114	38192831	chr22-41480001-41490000	-	10000	1975	7722	3275/4733	69.2%	5747/10000	57.5%
1.182800e+05	chr22	+	51304566	38869089	38874945	chr22-41480001-41490000	-	10000	2347	8294	3590/5195	69.1%	5947/10000	59.5%
8.255300e+04	chr22	+	51304566	39038658	39043444	chr22-41480001-41490000	-	10000	1992	7061	2910/4162	69.9%	5069/10000	50.7%
5.494800e+04	chr22	+	51304566	41310536	41316390	chr22-41480001-41490000	-	10000	857	7109	3307/4914	67.3%	6252/10000	62.5%
7.594200e+04	chr22	+	51304566	41352741	41358180	chr22-41480001-41490000	-	10000	4304	10000	3252/4743	68.6%	5696/10000	57.0%
8.059300e+04	chr22	+	51304566	41815313	41821525	chr22-41480001-41490000	-	10000	3994	10000	3489/5033	69.3%	6006/10000	60.1%
1.123190e+05	chr22	+	51304566	41817840	41824018	chr22-41480001-41490000	-	10000	3989	10000	3579/5061	70.7%	6011/10000	60.1%
7.548900e+04	chr22	+	51304566	41822417	41827219	chr22-41480001-41490000	-	10000	1333	6632	2920/4266	68.4%	5299/10000	53.0%
8.343100e+04	chr22	+	51304566	43428589	43434312	chr22-41480001-41490000	-	10000	2053	7722	3340/4954	67.4%	5669/10000	56.7%
5.495900e+04	chr22	+	51304566	45667028	45673439	chr22-41480001-41490000	-	10000	1338	7917	3590/5467	65.7%	6579/10000	65.8%
6.870000e+04	chr22	+	51304566	50814261	50819101	chr22-41480001-41490000	-	10000	861	5937	2820/4109	68.6%	5076/10000	50.8%
5.919400e+04	chr22	+	51304566	20430584	20434987	chr22-41490001-41500000	+	10000	4794	10000	2714/3951	68.7%	5206/10000	52.1%
7.167400e+04	chr22	+	51304566	21281117	21285632	chr22-41490001-41500000	+	10000	4928	10000	2801/4171	67.2%	5072/10000	50.7%
6.021500e+04	chr22	+	51304566	21874563	21878955	chr22-41490001-41500000	+	10000	4794	10000	2718/3980	68.3%	5206/10000	52.1%
3.375000e+04	chr22	+	51304566	22135213	22139822	chr22-41490001-41500000	+	10000	4904	10000	2619/4082	64.2%	5096/10000	51.0%
5.530500e+04	chr22	+	51304566	29140257	29145138	chr22-41490001-41500000	+	10000	4793	10000	2839/4373	64.9%	5207/10000	52.1%
5.504500e+04	chr22	+	51304566	29575551	29580597	chr22-41490001-41500000	+	10000	4873	10000	2852/4429	64.4%	5127/10000	51.3%
6.991700e+04	chr22	+	51304566	29968387	29973723	chr22-41490001-41500000	+	10000	4794	10000	3050/4579	66.6%	5206/10000	52.1%
5.811200e+04	chr22	+	51304566	31767098	31772146	chr22-41490001-41500000	+	10000	4788	10000	2874/4269	67.3%	5212/10000	52.1%
4.386800e+04	chr22	+	51304566	32048522	32053786	chr22-41490001-41500000	+	10000	4805	10000	2903/4607	63.0%	5195/10000	52.0%
6.246600e+04	chr22	+	51304566	42883649	42888170	chr22-41490001-41500000	+	10000	4928	10000	2781/4109	67.7%	5072/10000	50.7%
5.990800e+04	chr22	+	51304566	43066644	43071646	chr22-41490001-41500000	+	10000	4790	10000	2931/4328	67.7%	5210/10000	52.1%
8.838750e+05	chr22	+	51304566	43135394	43145135	chr22-41490001-41500000	+	10000	0	10000	9553/9703	98.5%	10000/10000	100.0%
5.544500e+04	chr22	+	51304566	50929891	50934534	chr22-41490001-41500000	+	10000	4928	10000	2734/4121	66.3%	5072/10000	50.7%
6.178300e+04	chr22	+	51304566	51053715	51058616	chr22-41490001-41500000	+	10000	4928	10000	2814/4045	69.6%	5072/10000	50.7%
3.480100e+04	chr22	+	51304566	19141275	19146012	chr22-41490001-41500000	-	10000	0	5206	2689/4164	64.6%	5206/10000	52.1%
5.994500e+04	chr22	+	51304566	21764509	21768902	chr22-41490001-41500000	-	10000	0	5206	2711/3977	68.2%	5206/10000	52.1%
3.797400e+04	chr22	+	51304566	22224909	22229788	chr22-41490001-41500000	-	10000	0	5086	2712/4134	65.6%	5086/10000	50.9%
3.802900e+04	chr22	+	51304566	29185299	29189927	chr22-41490001-41500000	-	10000	0	5104	2720/4079	66.7%	5104/10000	51.0%
4.803200e+04	chr22	+	51304566	31804207	31809398	chr22-41490001-41500000	-	10000	0	5088	2874/4357	66.0%	5088/10000	50.9%
4.850400e+04	chr22	+	51304566	31937430	31942764	chr22-41490001-41500000	-	10000	0	5222	2971/4634	64.1%	5222/10000	52.2%
